Pakirno_st,Dvodelnost,Ravninski,St_povezav,Gostota,Povp_stopnja,Zgoscenost,Povp_razdalja,Najdaljsa_pot,Premer
5.0,False,True,16,0.889,2.462,0.154,2.718,12,5
5.0,False,True,16,0.889,2.462,0.154,2.821,12,6
5.0,False,True,16,0.889,2.462,0.077,2.615,12,6
5.0,False,True,16,0.889,2.462,0.154,2.846,12,6
5.0,False,True,16,0.889,2.462,0.077,2.59,11,6
5.0,False,True,16,0.889,2.462,0.077,2.808,11,6
5.0,False,True,16,0.889,2.462,0.077,2.949,12,8
5.0,False,True,16,0.889,2.462,0.077,2.705,12,6
5.0,False,True,16,0.889,2.462,0.077,2.731,12,6
5.0,False,True,16,0.889,2.462,0.0,2.564,11,5
5.0,False,True,16,0.889,2.462,0.077,2.859,12,6
5.0,False,True,16,0.889,2.462,0.077,2.872,12,7
5.0,False,True,16,0.889,2.462,0.077,2.769,12,7
5.0,False,True,16,0.889,2.462,0.077,2.744,12,7
5.0,False,True,16,0.889,2.462,0.154,3.026,12,7
5.0,False,True,16,0.889,2.462,0.154,3.308,12,7
5.0,False,True,16,0.889,2.462,0.256,2.91,12,6
5.0,False,True,16,0.889,2.462,0.077,2.705,12,6
5.0,False,True,16,0.889,2.462,0.205,2.859,12,6
5.0,False,True,16,0.889,2.462,0.282,3.103,12,7
5.0,False,True,16,0.889,2.462,0.077,2.692,11,6
5.0,False,True,16,0.889,2.462,0.154,2.897,11,6
5.0,False,True,16,0.889,2.462,0.256,2.782,11,5
5.0,False,True,16,0.889,2.462,0.0,2.833,11,6
5.0,False,True,17,0.944,2.615,0.077,2.564,12,5
5.0,False,True,17,0.944,2.615,0.077,2.577,12,6
5.0,False,True,17,0.944,2.615,0.077,2.603,12,5
5.0,False,True,17,0.944,2.615,0.077,2.833,12,7
5.0,False,True,17,0.944,2.615,0.154,2.667,12,5
5.0,False,True,17,0.944,2.615,0.256,2.769,12,6
5.0,False,True,17,0.944,2.615,0.256,3.038,12,7
5.0,False,True,17,0.944,2.615,0.077,2.526,11,5
5.0,False,True,17,0.944,2.615,0.154,2.718,11,6
5.0,False,False,17,0.944,2.615,0.077,2.564,11,5
5.0,False,True,17,0.944,2.615,0.077,2.667,12,6
5.0,False,True,17,0.944,2.615,0.077,2.577,12,5
5.0,False,False,17,0.944,2.615,0.077,2.449,12,5
5.0,False,True,17,0.944,2.615,0.154,2.718,12,5
5.0,False,True,17,0.944,2.615,0.231,2.654,11,5
5.0,False,True,17,0.944,2.615,0.205,2.59,12,5
5.0,False,True,17,0.944,2.615,0.231,2.885,11,6
5.0,False,True,17,0.944,2.615,0.154,2.769,12,6
5.0,False,True,17,0.944,2.615,0.154,2.782,12,6
5.0,False,True,17,0.944,2.615,0.154,2.603,12,5
5.0,False,False,17,0.944,2.615,0.077,2.41,12,5
5.0,False,False,17,0.944,2.615,0.077,2.577,12,6
5.0,False,True,17,0.944,2.615,0.256,2.718,12,6
5.0,False,False,17,0.944,2.615,0.077,2.41,12,5
5.0,False,True,16,0.889,2.462,0.077,3.256,12,8
5.0,False,True,16,0.889,2.462,0.154,2.936,10,6
5.0,False,True,16,0.889,2.462,0.0,2.41,11,4
5.0,False,True,16,0.889,2.462,0.154,3.346,12,8
5.0,False,True,16,0.889,2.462,0.077,2.949,11,7
5.0,False,True,16,0.889,2.462,0.077,2.718,12,7
5.0,False,True,16,0.889,2.462,0.256,2.744,11,6
5.0,False,True,16,0.889,2.462,0.077,2.526,12,5
5.0,False,True,16,0.889,2.462,0.154,2.833,12,6
5.0,False,True,16,0.889,2.462,0.333,3.115,12,7
5.0,False,True,16,0.889,2.462,0.333,3.423,12,7
5.0,False,True,16,0.889,2.462,0.154,2.974,10,6
5.0,False,True,16,0.889,2.462,0.154,3.038,11,7
5.0,False,False,17,0.944,2.615,0.0,2.385,12,5
5.0,False,False,17,0.944,2.615,0.0,2.641,12,6
5.0,False,False,17,0.944,2.615,0.0,2.692,12,7
5.0,False,True,17,0.944,2.615,0.077,3.0,12,7
5.0,False,True,17,0.944,2.615,0.0,2.474,12,5
5.0,False,True,17,0.944,2.615,0.0,2.423,12,5
5.0,False,False,17,0.944,2.615,0.077,2.487,12,5
5.0,False,True,17,0.944,2.615,0.0,2.5,12,6
5.0,False,True,17,0.944,2.615,0.077,2.423,12,5
5.0,False,False,17,0.944,2.615,0.0,2.513,12,6
5.0,False,True,17,0.944,2.615,0.179,2.667,12,6
5.0,False,True,17,0.944,2.615,0.154,2.885,12,6
5.0,False,True,17,0.944,2.615,0.077,2.795,12,6
5.0,False,True,17,0.944,2.615,0.077,2.487,12,6
5.0,False,True,17,0.944,2.615,0.154,3.154,12,8
5.0,False,True,17,0.944,2.615,0.154,2.897,12,6
5.0,False,True,17,0.944,2.615,0.154,3.09,12,7
5.0,False,True,17,0.944,2.615,0.154,2.59,12,6
5.0,False,False,17,0.944,2.615,0.0,2.333,12,5
5.0,False,False,17,0.944,2.615,0.0,2.513,11,5
5.0,False,True,17,0.944,2.615,0.077,2.897,11,7
5.0,False,True,17,0.944,2.615,0.205,3.0,12,7
5.0,False,True,17,0.944,2.615,0.282,3.09,12,7
5.0,False,True,17,0.944,2.615,0.0,2.385,12,5
5.0,False,True,17,0.944,2.615,0.154,2.987,11,7
5.0,False,True,15,0.833,2.308,0.077,3.051,12,7
5.0,False,True,16,0.889,2.462,0.0,2.756,11,6
5.0,False,True,16,0.889,2.462,0.0,2.949,11,7
5.0,False,True,16,0.889,2.462,0.0,2.628,11,6
5.0,False,True,16,0.889,2.462,0.0,2.821,12,6
5.0,False,False,18,1.0,2.769,0.0,2.269,12,5
5.0,False,False,18,1.0,2.769,0.0,2.192,12,5
5.0,False,False,18,1.0,2.769,0.0,2.321,12,5
5.0,False,True,18,1.0,2.769,0.0,2.679,12,7
5.0,False,True,16,0.889,2.462,0.077,2.769,12,7
5.0,False,True,17,0.944,2.615,0.077,2.769,12,6
5.0,False,True,17,0.944,2.615,0.154,2.667,12,6
5.0,False,True,17,0.944,2.615,0.077,2.782,12,6
5.0,False,True,17,0.944,2.615,0.154,2.756,12,6
5.0,False,False,17,0.944,2.615,0.077,2.372,12,4
5.0,False,True,18,1.0,2.769,0.154,2.385,12,5
5.0,False,False,18,1.0,2.769,0.077,2.256,12,4
5.0,False,True,18,1.0,2.769,0.154,2.641,12,6
5.0,False,True,18,1.0,2.769,0.077,2.462,12,5
5.0,False,True,18,1.0,2.769,0.154,2.679,12,6
5.0,False,True,18,1.0,2.769,0.154,2.756,12,6
5.0,False,True,18,1.0,2.769,0.154,2.641,12,5
5.0,False,True,18,1.0,2.769,0.154,2.577,12,5
5.0,False,False,18,1.0,2.769,0.154,2.5,12,5
5.0,False,True,18,1.0,2.769,0.308,2.897,12,6
5.0,False,True,18,1.0,2.769,0.231,2.756,12,6
5.0,False,False,18,1.0,2.769,0.077,2.385,12,5
5.0,False,False,18,1.0,2.769,0.077,2.321,12,4
5.0,False,False,18,1.0,2.769,0.154,2.397,12,5
5.0,False,True,16,0.889,2.462,0.0,2.962,12,7
5.0,False,False,19,1.056,2.923,0.0,2.231,12,4
5.0,False,False,19,1.056,2.923,0.154,2.551,12,5
5.0,False,False,19,1.056,2.923,0.077,2.218,12,4
5.0,False,True,17,0.944,2.615,0.154,3.051,12,7
5.0,False,True,17,0.944,2.615,0.154,2.91,12,6
5.0,False,True,17,0.944,2.615,0.231,2.91,12,6
5.0,False,False,17,0.944,2.615,0.077,2.474,12,5
5.0,False,True,17,0.944,2.615,0.231,2.897,11,6
5.0,False,True,17,0.944,2.615,0.154,2.872,12,6
5.0,False,True,17,0.944,2.615,0.205,2.628,12,5
5.0,False,True,17,0.944,2.615,0.154,2.692,12,6
5.0,False,True,17,0.944,2.615,0.077,2.577,12,5
5.0,False,True,17,0.944,2.615,0.0,2.372,12,5
5.0,False,True,17,0.944,2.615,0.154,2.718,12,6
5.0,False,False,17,0.944,2.615,0.077,2.346,12,4
5.0,False,True,17,0.944,2.615,0.205,2.577,12,6
5.0,False,False,17,0.944,2.615,0.077,2.321,12,4
5.0,False,True,17,0.944,2.615,0.231,2.628,12,5
5.0,False,True,17,0.944,2.615,0.231,2.654,12,5
5.0,False,False,17,0.944,2.615,0.077,2.385,12,5
5.0,False,True,17,0.944,2.615,0.154,2.654,12,6
5.0,False,True,17,0.944,2.615,0.282,2.744,12,5
5.0,False,True,17,0.944,2.615,0.077,2.756,12,7
5.0,False,True,17,0.944,2.615,0.077,2.692,12,6
5.0,False,True,17,0.944,2.615,0.231,2.654,12,7
5.0,False,True,17,0.944,2.615,0.077,2.654,12,6
5.0,False,False,18,1.0,2.769,0.0,2.333,12,5
5.0,False,False,18,1.0,2.769,0.0,2.244,12,5
5.0,False,False,18,1.0,2.769,0.077,2.269,12,4
5.0,False,True,18,1.0,2.769,0.154,2.333,12,5
5.0,False,True,18,1.0,2.769,0.154,2.308,12,4
5.0,False,True,18,1.0,2.769,0.154,2.321,12,5
5.0,False,True,18,1.0,2.769,0.077,2.282,12,5
5.0,False,False,18,1.0,2.769,0.0,2.218,12,5
5.0,False,False,18,1.0,2.769,0.0,2.256,12,5
5.0,False,True,18,1.0,2.769,0.077,2.41,12,5
5.0,False,True,18,1.0,2.769,0.154,2.5,12,5
5.0,False,True,18,1.0,2.769,0.154,2.846,12,6
5.0,False,False,18,1.0,2.769,0.077,2.321,12,5
5.0,False,False,18,1.0,2.769,0.077,2.231,12,4
5.0,False,False,18,1.0,2.769,0.0,2.321,12,5
5.0,False,True,18,1.0,2.769,0.077,2.308,12,4
5.0,False,True,18,1.0,2.769,0.154,2.538,12,5
5.0,False,True,18,1.0,2.769,0.154,2.59,12,5
5.0,False,False,18,1.0,2.769,0.0,2.244,12,4
5.0,False,True,18,1.0,2.769,0.077,2.577,12,6
5.0,False,True,18,1.0,2.769,0.0,2.282,12,5
5.0,False,False,18,1.0,2.769,0.0,2.256,12,4
5.0,False,True,19,1.056,2.923,0.0,2.385,12,5
5.0,False,False,19,1.056,2.923,0.0,2.218,12,4
5.0,False,False,19,1.056,2.923,0.0,2.192,12,4
5.0,False,True,16,0.889,2.462,0.077,2.795,12,6
5.0,False,True,17,0.944,2.615,0.0,2.564,12,6
5.0,False,True,17,0.944,2.615,0.0,2.538,12,5
5.0,False,True,17,0.944,2.615,0.0,2.718,12,6
5.0,False,True,17,0.944,2.615,0.0,2.577,12,6
5.0,False,True,17,0.944,2.615,0.0,2.923,12,7
5.0,False,True,17,0.944,2.615,0.0,2.654,12,6
5.0,False,True,17,0.944,2.615,0.0,2.603,12,6
5.0,False,True,17,0.944,2.615,0.154,2.782,12,6
5.0,False,True,17,0.944,2.615,0.154,2.615,12,5
5.0,False,True,17,0.944,2.615,0.077,3.026,12,8
5.0,False,True,17,0.944,2.615,0.128,2.923,12,7
5.0,False,True,18,1.0,2.769,0.0,2.487,12,5
5.0,False,True,18,1.0,2.769,0.077,2.487,12,6
5.0,False,True,18,1.0,2.769,0.077,2.487,12,5
5.0,False,False,18,1.0,2.769,0.0,2.436,12,6
5.0,False,True,18,1.0,2.769,0.154,2.423,12,5
5.0,False,True,18,1.0,2.769,0.154,2.731,12,5
5.0,False,True,18,1.0,2.769,0.154,2.731,12,5
5.0,False,True,18,1.0,2.769,0.231,2.346,12,4
5.0,False,True,19,1.056,2.923,0.154,2.41,12,5
5.0,False,False,19,1.056,2.923,0.154,2.231,12,4
5.0,False,True,19,1.056,2.923,0.308,2.423,12,4
5.0,False,True,16,0.889,2.462,0.0,2.782,12,7
5.0,False,True,16,0.889,2.462,0.128,2.962,12,7
5.0,False,True,16,0.889,2.462,0.179,2.859,11,6
5.0,False,False,17,0.944,2.615,0.077,2.295,12,4
5.0,False,False,17,0.944,2.615,0.0,2.346,11,6
5.0,False,False,17,0.944,2.615,0.0,2.423,12,6
5.0,False,False,17,0.944,2.615,0.0,2.372,12,5
5.0,False,False,17,0.944,2.615,0.0,2.449,12,6
5.0,False,True,17,0.944,2.615,0.205,2.91,12,7
5.0,False,True,17,0.944,2.615,0.128,2.538,12,6
5.0,False,True,17,0.944,2.615,0.256,2.808,11,6
5.0,False,True,17,0.944,2.615,0.256,3.115,12,7
5.0,False,True,17,0.944,2.615,0.0,2.628,12,6
5.0,False,True,17,0.944,2.615,0.231,3.077,12,7
5.0,False,True,17,0.944,2.615,0.333,3.205,12,7
5.0,False,True,17,0.944,2.615,0.333,2.897,11,6
5.0,False,True,17,0.944,2.615,0.154,2.628,12,6
5.0,False,True,17,0.944,2.615,0.179,2.821,12,6
5.0,False,True,17,0.944,2.615,0.077,2.372,12,5
5.0,False,True,17,0.944,2.615,0.154,2.718,12,6
5.0,False,False,18,1.0,2.769,0.179,2.474,12,5
5.0,False,False,18,1.0,2.769,0.205,2.423,12,4
5.0,False,False,18,1.0,2.769,0.0,2.231,12,4
5.0,False,True,18,1.0,2.769,0.077,2.256,12,4
5.0,False,False,18,1.0,2.769,0.0,2.192,12,4
5.0,False,True,18,1.0,2.769,0.205,2.321,12,4
5.0,False,True,18,1.0,2.769,0.333,2.41,12,5
5.0,False,True,18,1.0,2.769,0.154,2.359,12,4
5.0,False,True,18,1.0,2.769,0.128,2.308,12,5
5.0,False,True,18,1.0,2.769,0.256,2.513,12,5
5.0,False,False,18,1.0,2.769,0.077,2.333,12,5
5.0,False,True,18,1.0,2.769,0.205,2.436,12,5
5.0,False,True,18,1.0,2.769,0.333,2.538,12,5
5.0,False,True,18,1.0,2.769,0.333,2.705,12,6
5.0,False,True,18,1.0,2.769,0.282,3.038,12,7
5.0,False,True,18,1.0,2.769,0.154,2.333,12,4
5.0,False,False,18,1.0,2.769,0.256,2.551,12,5
5.0,False,True,18,1.0,2.769,0.077,2.218,12,4
5.0,False,True,18,1.0,2.769,0.282,2.359,12,5
5.0,False,True,18,1.0,2.769,0.231,2.564,12,5
5.0,False,True,18,1.0,2.769,0.231,2.628,12,5
5.0,False,True,18,1.0,2.769,0.231,2.462,12,5
5.0,False,True,18,1.0,2.769,0.154,2.846,12,6
5.0,False,True,18,1.0,2.769,0.231,2.462,12,4
5.0,False,True,18,1.0,2.769,0.231,2.436,12,5
5.0,False,False,18,1.0,2.769,0.077,2.308,12,5
5.0,False,False,18,1.0,2.769,0.154,2.295,12,4
5.0,False,True,18,1.0,2.769,0.231,3.026,12,7
5.0,False,True,18,1.0,2.769,0.154,2.59,12,6
5.0,False,True,18,1.0,2.769,0.231,2.474,12,5
5.0,False,False,18,1.0,2.769,0.154,2.308,12,4
5.0,False,False,18,1.0,2.769,0.154,2.282,12,4
5.0,False,True,18,1.0,2.769,0.41,2.641,12,5
5.0,False,True,18,1.0,2.769,0.308,2.654,12,5
5.0,False,False,18,1.0,2.769,0.205,2.372,12,5
5.0,False,True,18,1.0,2.769,0.205,2.5,12,6
5.0,False,True,17,0.944,2.615,0.0,2.321,12,4
5.0,False,True,17,0.944,2.615,0.077,2.718,12,6
5.0,False,True,17,0.944,2.615,0.128,2.821,12,6
5.0,False,True,17,0.944,2.615,0.0,2.731,12,7
5.0,False,True,17,0.944,2.615,0.0,2.628,12,6
5.0,False,True,17,0.944,2.615,0.154,3.013,11,7
5.0,False,True,17,0.944,2.615,0.128,2.628,12,6
5.0,False,True,17,0.944,2.615,0.128,2.641,12,6
5.0,False,True,17,0.944,2.615,0.179,2.744,12,6
5.0,False,True,17,0.944,2.615,0.077,2.628,12,6
5.0,False,True,17,0.944,2.615,0.077,2.462,12,5
5.0,False,True,17,0.944,2.615,0.0,2.731,12,7
5.0,False,True,17,0.944,2.615,0.154,3.077,12,6
5.0,False,True,17,0.944,2.615,0.128,2.654,12,6
5.0,False,True,17,0.944,2.615,0.077,2.692,12,6
5.0,False,True,17,0.944,2.615,0.256,2.846,12,6
5.0,False,True,17,0.944,2.615,0.154,2.936,12,6
5.0,False,True,17,0.944,2.615,0.154,3.231,12,8
5.0,False,True,17,0.944,2.615,0.359,2.769,12,5
5.0,False,True,17,0.944,2.615,0.205,2.846,12,6
5.0,False,True,18,1.0,2.769,0.077,2.744,12,6
5.0,False,True,18,1.0,2.769,0.154,2.487,12,6
5.0,False,True,18,1.0,2.769,0.154,2.538,12,5
5.0,False,True,18,1.0,2.769,0.0,2.526,12,6
5.0,False,True,18,1.0,2.769,0.077,2.462,12,6
5.0,False,True,18,1.0,2.769,0.077,2.577,12,6
5.0,False,True,18,1.0,2.769,0.231,3.103,12,8
5.0,False,True,18,1.0,2.769,0.154,2.538,12,5
5.0,False,False,18,1.0,2.769,0.0,2.333,12,5
5.0,False,True,18,1.0,2.769,0.128,2.538,12,6
5.0,False,True,18,1.0,2.769,0.256,2.538,12,5
5.0,False,True,18,1.0,2.769,0.256,2.885,12,7
5.0,False,True,18,1.0,2.769,0.128,2.654,12,6
5.0,False,True,18,1.0,2.769,0.205,2.936,12,7
5.0,False,True,18,1.0,2.769,0.128,2.641,12,6
5.0,False,True,18,1.0,2.769,0.154,2.833,12,6
5.0,False,True,18,1.0,2.769,0.282,2.654,12,5
5.0,False,True,18,1.0,2.769,0.154,2.333,12,5
5.0,False,False,19,1.056,2.923,0.0,2.077,12,4
5.0,False,False,19,1.056,2.923,0.077,2.115,12,4
5.0,False,False,19,1.056,2.923,0.077,2.09,12,4
5.0,False,False,19,1.056,2.923,0.0,2.051,12,4
5.0,False,False,19,1.056,2.923,0.077,2.128,12,4
5.0,False,False,19,1.056,2.923,0.077,2.218,12,4
5.0,False,True,19,1.056,2.923,0.154,2.244,12,4
5.0,False,True,19,1.056,2.923,0.077,2.256,12,4
5.0,False,False,19,1.056,2.923,0.0,2.308,12,5
5.0,False,True,19,1.056,2.923,0.077,2.513,12,6
5.0,False,False,19,1.056,2.923,0.154,2.167,12,4
5.0,False,True,19,1.056,2.923,0.154,2.397,12,5
5.0,False,True,19,1.056,2.923,0.231,2.474,12,5
5.0,False,True,19,1.056,2.923,0.154,2.821,12,6
5.0,False,True,19,1.056,2.923,0.154,2.244,12,4
5.0,False,True,19,1.056,2.923,0.231,2.436,12,4
5.0,False,False,19,1.056,2.923,0.154,2.141,12,4
5.0,False,False,19,1.056,2.923,0.077,2.154,12,4
5.0,False,False,19,1.056,2.923,0.231,2.192,12,4
5.0,False,True,19,1.056,2.923,0.231,2.231,12,4
5.0,False,True,19,1.056,2.923,0.154,2.205,12,4
5.0,False,True,18,1.0,2.769,0.077,2.282,12,5
5.0,False,True,19,1.056,2.923,0.077,2.167,12,4
5.0,False,True,18,1.0,2.769,0.154,2.654,12,6
5.0,False,True,18,1.0,2.769,0.077,2.577,12,6
5.0,False,True,18,1.0,2.769,0.077,2.538,12,6
5.0,False,True,18,1.0,2.769,0.0,2.551,12,6
5.0,False,True,18,1.0,2.769,0.154,2.462,12,5
5.0,False,True,18,1.0,2.769,0.077,2.397,12,5
5.0,False,True,18,1.0,2.769,0.154,3.026,12,6
5.0,False,True,19,1.056,2.923,0.154,2.603,12,6
5.0,False,True,18,1.0,2.769,0.077,2.987,12,7
5.0,False,True,18,1.0,2.769,0.154,2.987,12,7
5.0,False,True,19,1.056,2.923,0.231,2.974,12,7
5.0,False,True,19,1.056,2.923,0.077,2.385,12,5
5.0,False,False,19,1.056,2.923,0.077,2.333,12,5
5.0,False,True,19,1.056,2.923,0.154,2.333,12,5
5.0,False,True,19,1.056,2.923,0.154,2.487,12,5
5.0,False,True,19,1.056,2.923,0.308,2.577,12,5
5.0,False,True,18,1.0,2.769,0.282,3.205,12,8
5.0,False,True,18,1.0,2.769,0.205,2.91,12,7
