Pakirno_st,Dvodelnost,Ravninski,St_povezav,Gostota,Povp_stopnja,Zgoscenost,Povp_razdalja,Najdaljsa_pot,Premer
5,False,False,27,1.0,3.0,0.0,2.471,17,4
5,False,False,27,1.0,3.0,0.056,2.458,17,4
5,False,False,27,1.0,3.0,0.111,2.614,17,5
5,False,False,27,1.0,3.0,0.111,2.549,17,4
5,False,False,27,1.0,3.0,0.167,2.673,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,4
5,False,False,27,1.0,3.0,0.056,2.51,17,5
5,False,False,27,1.0,3.0,0.056,2.667,17,5
5,False,False,27,1.0,3.0,0.222,2.732,17,5
5,False,False,27,1.0,3.0,0.056,2.588,17,5
5,False,False,27,1.0,3.0,0.111,2.634,17,5
5,False,False,27,1.0,3.0,0.056,2.392,17,4
5,False,True,27,1.0,3.0,0.111,2.693,17,5
5,False,False,27,1.0,3.0,0.167,2.745,17,5
5,False,False,27,1.0,3.0,0.167,2.516,17,5
5,False,False,27,1.0,3.0,0.111,2.758,17,6
5,False,False,27,1.0,3.0,0.056,2.471,17,4
5,False,False,27,1.0,3.0,0.0,2.431,17,4
5,False,False,27,1.0,3.0,0.167,2.81,17,6
5,False,True,27,1.0,3.0,0.222,2.974,17,7
5,False,False,27,1.0,3.0,0.111,2.503,17,4
5,False,True,27,1.0,3.0,0.111,2.654,17,6
5,False,False,27,1.0,3.0,0.0,2.484,17,4
5,False,False,27,1.0,3.0,0.111,2.484,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,5
5,False,False,27,1.0,3.0,0.056,2.451,17,4
5,False,False,27,1.0,3.0,0.056,2.484,17,4
5,False,False,27,1.0,3.0,0.111,2.719,17,5
5,False,False,27,1.0,3.0,0.111,2.588,17,5
5,False,False,27,1.0,3.0,0.0,2.458,17,4
5,False,False,27,1.0,3.0,0.111,2.477,17,4
5,False,False,27,1.0,3.0,0.056,2.529,17,4
5,False,False,27,1.0,3.0,0.111,2.634,17,5
5,False,False,27,1.0,3.0,0.056,2.49,17,4
5,False,False,27,1.0,3.0,0.056,2.582,17,5
5,False,False,27,1.0,3.0,0.056,2.876,17,6
5,False,False,27,1.0,3.0,0.0,2.595,17,5
5,False,False,27,1.0,3.0,0.0,2.425,17,4
5,False,True,27,1.0,3.0,0.167,3.007,17,7
5,False,False,27,1.0,3.0,0.167,2.693,17,5
5,False,False,27,1.0,3.0,0.111,2.523,17,4
5,False,False,27,1.0,3.0,0.056,2.601,17,5
5,False,False,27,1.0,3.0,0.222,2.908,17,6
5,False,True,27,1.0,3.0,0.111,2.66,17,5
5,False,False,27,1.0,3.0,0.056,2.523,17,5
5,False,False,27,1.0,3.0,0.056,2.451,17,4
5,False,False,27,1.0,3.0,0.0,2.399,17,4
5,False,False,27,1.0,3.0,0.056,2.647,17,5
5,False,False,27,1.0,3.0,0.056,2.608,17,5
5,False,False,27,1.0,3.0,0.111,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.458,17,4
5,False,False,27,1.0,3.0,0.056,2.497,17,4
5,False,False,27,1.0,3.0,0.0,2.392,17,4
5,False,False,27,1.0,3.0,0.111,2.418,17,4
5,False,False,27,1.0,3.0,0.111,2.66,17,5
5,False,False,27,1.0,3.0,0.056,2.523,17,5
5,False,False,27,1.0,3.0,0.222,2.693,17,5
5,False,True,27,1.0,3.0,0.167,2.66,17,5
5,False,True,27,1.0,3.0,0.222,2.876,17,6
5,False,False,27,1.0,3.0,0.111,2.484,17,4
5,False,True,27,1.0,3.0,0.167,2.784,17,5
5,False,False,27,1.0,3.0,0.0,2.49,17,4
5,False,False,27,1.0,3.0,0.0,2.634,17,5
5,False,False,27,1.0,3.0,0.0,2.503,17,5
5,False,False,27,1.0,3.0,0.111,2.516,17,4
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.111,2.647,17,5
5,False,False,27,1.0,3.0,0.111,2.752,17,5
5,False,False,27,1.0,3.0,0.056,2.516,17,5
5,False,False,27,1.0,3.0,0.167,3.405,17,7
5,False,False,27,1.0,3.0,0.056,2.627,17,5
5,False,False,27,1.0,3.0,0.111,2.484,17,4
5,False,False,27,1.0,3.0,0.056,2.451,17,4
5,False,False,27,1.0,3.0,0.056,2.497,17,4
5,False,False,27,1.0,3.0,0.167,2.562,17,5
5,False,True,27,1.0,3.0,0.111,2.699,17,5
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.056,2.516,17,4
5,False,True,27,1.0,3.0,0.111,2.935,17,7
5,False,False,27,1.0,3.0,0.111,2.516,17,4
5,False,False,27,1.0,3.0,0.111,2.588,17,5
5,False,False,27,1.0,3.0,0.0,2.444,17,4
5,False,False,27,1.0,3.0,0.111,2.673,17,5
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.056,2.516,17,5
5,False,False,27,1.0,3.0,0.167,2.693,17,5
5,False,False,27,1.0,3.0,0.0,2.542,17,5
5,False,False,27,1.0,3.0,0.111,2.601,17,5
5,False,False,27,1.0,3.0,0.111,2.549,17,4
5,False,False,27,1.0,3.0,0.056,2.471,17,4
5,False,False,27,1.0,3.0,0.056,2.582,17,5
5,False,False,27,1.0,3.0,0.167,2.575,17,5
5,False,False,27,1.0,3.0,0.167,2.595,17,4
5,False,False,27,1.0,3.0,0.0,2.542,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,5
5,False,False,27,1.0,3.0,0.056,2.634,17,5
5,False,False,27,1.0,3.0,0.111,2.51,17,5
5,False,False,27,1.0,3.0,0.111,2.621,17,5
5,False,False,27,1.0,3.0,0.056,2.431,17,4
5,False,False,27,1.0,3.0,0.111,2.588,17,5
5,False,False,27,1.0,3.0,0.056,2.588,17,5
5,False,False,27,1.0,3.0,0.111,2.739,17,5
5,False,False,27,1.0,3.0,0.056,2.444,17,4
5,False,False,27,1.0,3.0,0.056,2.556,17,5
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.167,2.693,17,6
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.0,2.431,17,4
5,False,False,27,1.0,3.0,0.111,2.477,17,4
5,False,False,27,1.0,3.0,0.056,2.529,17,4
5,False,False,27,1.0,3.0,0.111,2.556,17,5
5,False,False,27,1.0,3.0,0.167,2.667,17,5
5,False,True,27,1.0,3.0,0.167,3.248,17,7
5,False,False,27,1.0,3.0,0.111,2.974,17,7
5,False,False,27,1.0,3.0,0.167,2.739,17,5
5,False,False,27,1.0,3.0,0.111,2.51,17,5
5,False,False,27,1.0,3.0,0.056,2.556,17,5
5,False,False,27,1.0,3.0,0.111,2.654,17,5
5,False,False,27,1.0,3.0,0.111,2.51,17,4
5,False,False,27,1.0,3.0,0.056,2.588,17,5
5,False,False,27,1.0,3.0,0.167,2.536,17,4
5,False,False,27,1.0,3.0,0.056,2.444,17,4
5,False,False,27,1.0,3.0,0.056,2.477,17,4
5,False,False,27,1.0,3.0,0.0,2.373,17,4
5,False,False,27,1.0,3.0,0.056,2.601,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,5
5,False,False,27,1.0,3.0,0.111,2.68,17,5
5,False,False,27,1.0,3.0,0.056,2.556,17,5
5,False,False,27,1.0,3.0,0.0,2.516,17,4
5,False,False,27,1.0,3.0,0.0,2.497,17,4
5,False,False,27,1.0,3.0,0.056,2.503,17,4
5,False,False,27,1.0,3.0,0.111,2.601,17,5
5,False,False,27,1.0,3.0,0.056,2.542,17,5
5,False,False,27,1.0,3.0,0.167,2.51,17,4
5,False,False,27,1.0,3.0,0.0,2.412,17,4
5,False,False,27,1.0,3.0,0.056,2.484,17,4
5,False,False,27,1.0,3.0,0.167,3.039,17,6
5,False,False,27,1.0,3.0,0.111,2.595,17,5
5,False,False,27,1.0,3.0,0.056,2.601,17,5
5,False,False,27,1.0,3.0,0.0,2.484,17,5
5,False,False,27,1.0,3.0,0.0,2.405,17,4
5,False,False,27,1.0,3.0,0.056,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.503,17,4
5,False,False,27,1.0,3.0,0.056,2.484,17,5
5,False,False,27,1.0,3.0,0.056,2.549,17,5
5,False,False,27,1.0,3.0,0.056,2.693,17,5
5,False,True,27,1.0,3.0,0.167,2.654,17,6
5,False,False,27,1.0,3.0,0.111,2.516,17,5
5,False,False,27,1.0,3.0,0.056,2.542,17,5
5,False,False,27,1.0,3.0,0.167,2.536,17,4
5,False,False,27,1.0,3.0,0.0,2.601,17,5
5,False,False,27,1.0,3.0,0.111,2.477,17,4
5,False,False,27,1.0,3.0,0.111,2.693,17,5
5,False,False,27,1.0,3.0,0.111,2.569,17,5
5,False,True,27,1.0,3.0,0.167,2.765,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,4
5,False,False,27,1.0,3.0,0.056,2.438,17,4
5,False,False,27,1.0,3.0,0.0,2.503,17,4
5,False,False,27,1.0,3.0,0.111,2.497,17,5
5,False,False,27,1.0,3.0,0.111,2.582,17,5
5,False,True,27,1.0,3.0,0.222,2.758,17,5
5,False,False,27,1.0,3.0,0.167,2.693,17,5
5,False,True,27,1.0,3.0,0.167,2.882,17,6
5,False,False,27,1.0,3.0,0.056,2.601,17,5
5,False,False,27,1.0,3.0,0.111,2.471,17,4
5,False,True,27,1.0,3.0,0.167,2.647,17,5
5,False,False,27,1.0,3.0,0.167,2.562,17,5
5,False,False,27,1.0,3.0,0.111,2.647,17,5
5,False,False,27,1.0,3.0,0.0,2.379,17,4
5,False,False,27,1.0,3.0,0.111,2.588,17,5
5,False,False,27,1.0,3.0,0.111,2.556,17,5
5,False,False,27,1.0,3.0,0.056,2.634,17,5
5,False,False,27,1.0,3.0,0.167,2.824,17,6
5,False,False,27,1.0,3.0,0.0,2.503,17,5
5,False,False,27,1.0,3.0,0.278,2.608,17,4
5,False,False,27,1.0,3.0,0.167,2.693,17,5
5,False,False,27,1.0,3.0,0.111,2.961,17,7
5,False,False,27,1.0,3.0,0.056,2.431,17,4
5,False,False,27,1.0,3.0,0.111,3.137,17,7
5,False,False,27,1.0,3.0,0.056,2.66,17,5
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,True,27,1.0,3.0,0.056,2.608,17,5
5,False,False,27,1.0,3.0,0.056,2.399,17,4
5,False,False,27,1.0,3.0,0.111,2.542,17,5
5,False,True,27,1.0,3.0,0.111,3.02,17,7
5,False,False,27,1.0,3.0,0.0,2.595,17,5
5,False,False,27,1.0,3.0,0.056,2.556,17,5
5,False,False,27,1.0,3.0,0.0,2.51,17,4
5,False,False,27,1.0,3.0,0.056,2.497,17,5
5,False,False,27,1.0,3.0,0.111,2.503,17,4
5,False,False,27,1.0,3.0,0.0,2.451,17,4
5,False,False,27,1.0,3.0,0.111,2.667,17,5
5,False,False,27,1.0,3.0,0.167,2.654,17,5
5,False,False,27,1.0,3.0,0.167,2.85,17,5
5,False,False,27,1.0,3.0,0.056,2.497,17,5
5,False,False,27,1.0,3.0,0.056,2.438,17,4
5,False,True,27,1.0,3.0,0.167,2.85,17,6
5,False,False,27,1.0,3.0,0.056,2.516,17,4
5,False,False,27,1.0,3.0,0.056,2.425,17,4
5,False,False,27,1.0,3.0,0.056,2.451,17,4
5,False,False,27,1.0,3.0,0.056,2.425,17,4
5,False,False,27,1.0,3.0,0.167,2.529,17,4
5,False,False,27,1.0,3.0,0.111,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.51,17,5
5,False,False,27,1.0,3.0,0.056,2.497,17,4
5,False,False,27,1.0,3.0,0.111,2.569,17,5
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.056,2.503,17,5
5,False,False,27,1.0,3.0,0.111,2.549,17,5
5,False,True,27,1.0,3.0,0.278,2.758,17,6
5,False,False,27,1.0,3.0,0.056,2.51,17,5
5,False,False,27,1.0,3.0,0.056,2.542,17,5
5,False,False,27,1.0,3.0,0.056,2.497,17,4
5,False,False,27,1.0,3.0,0.167,2.549,17,5
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.0,2.399,17,4
5,False,False,27,1.0,3.0,0.222,2.634,17,5
5,False,False,27,1.0,3.0,0.056,2.471,17,5
5,False,True,27,1.0,3.0,0.278,2.791,17,6
5,False,False,27,1.0,3.0,0.0,2.49,17,4
5,False,False,27,1.0,3.0,0.056,2.549,17,5
5,False,False,27,1.0,3.0,0.111,2.497,17,5
5,False,False,27,1.0,3.0,0.167,2.693,17,5
5,False,False,27,1.0,3.0,0.056,2.569,17,5
5,False,False,27,1.0,3.0,0.111,2.516,17,4
5,False,False,27,1.0,3.0,0.0,2.778,17,5
5,False,False,27,1.0,3.0,0.056,2.477,17,4
5,False,False,27,1.0,3.0,0.111,2.497,17,5
5,False,False,27,1.0,3.0,0.111,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.739,17,6
5,False,False,27,1.0,3.0,0.167,2.601,17,5
5,False,True,27,1.0,3.0,0.056,2.66,17,5
5,False,True,27,1.0,3.0,0.222,2.693,17,5
5,False,True,27,1.0,3.0,0.167,2.797,17,5
5,False,False,27,1.0,3.0,0.111,2.49,17,4
5,False,False,27,1.0,3.0,0.111,2.503,17,4
5,False,False,27,1.0,3.0,0.111,2.614,17,5
5,False,False,27,1.0,3.0,0.111,2.542,17,5
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.111,2.627,17,5
5,False,False,27,1.0,3.0,0.056,2.399,17,4
5,False,False,27,1.0,3.0,0.111,2.699,17,5
5,False,False,27,1.0,3.0,0.0,2.451,17,4
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.222,2.699,17,5
5,False,False,27,1.0,3.0,0.056,2.438,17,4
5,False,False,27,1.0,3.0,0.0,2.497,17,4
5,False,False,27,1.0,3.0,0.056,2.431,17,4
5,False,True,27,1.0,3.0,0.222,3.059,17,6
5,False,False,27,1.0,3.0,0.056,2.438,17,4
5,False,False,27,1.0,3.0,0.111,2.516,17,4
5,False,False,27,1.0,3.0,0.111,2.49,17,4
5,False,False,27,1.0,3.0,0.056,2.614,17,5
5,False,False,27,1.0,3.0,0.111,2.856,17,6
5,False,False,27,1.0,3.0,0.111,2.477,17,4
5,False,False,27,1.0,3.0,0.0,2.438,17,4
5,False,False,27,1.0,3.0,0.167,2.83,17,5
5,False,False,27,1.0,3.0,0.0,2.569,17,5
5,False,False,27,1.0,3.0,0.167,2.582,17,5
5,False,False,27,1.0,3.0,0.111,2.582,17,5
5,False,False,27,1.0,3.0,0.056,2.549,17,5
5,False,False,27,1.0,3.0,0.222,2.889,17,6
5,False,False,27,1.0,3.0,0.222,2.752,17,5
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.0,2.601,17,5
5,False,False,27,1.0,3.0,0.056,2.477,17,4
5,False,False,27,1.0,3.0,0.056,2.431,17,4
5,False,False,27,1.0,3.0,0.111,2.497,17,4
5,False,False,27,1.0,3.0,0.111,2.49,17,4
5,False,False,27,1.0,3.0,0.167,2.68,17,5
5,False,False,27,1.0,3.0,0.167,2.562,17,5
5,False,False,27,1.0,3.0,0.056,2.614,17,5
5,False,False,27,1.0,3.0,0.111,2.536,17,5
5,False,False,27,1.0,3.0,0.222,2.523,17,4
5,False,False,27,1.0,3.0,0.111,2.621,17,5
5,False,False,27,1.0,3.0,0.056,2.503,17,5
5,False,False,27,1.0,3.0,0.0,2.366,17,4
5,False,False,27,1.0,3.0,0.056,2.895,17,6
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.111,2.614,17,5
5,False,True,27,1.0,3.0,0.222,2.66,17,5
5,False,False,27,1.0,3.0,0.0,2.614,17,5
5,False,False,27,1.0,3.0,0.056,2.536,17,4
5,False,False,27,1.0,3.0,0.111,2.529,17,5
5,False,False,27,1.0,3.0,0.167,2.673,17,5
5,False,True,27,1.0,3.0,0.167,2.647,17,5
5,False,False,27,1.0,3.0,0.167,2.732,17,6
5,False,False,27,1.0,3.0,0.222,2.856,17,5
5,False,False,27,1.0,3.0,0.056,2.752,17,5
5,False,False,27,1.0,3.0,0.111,2.66,17,5
5,False,False,27,1.0,3.0,0.167,2.588,17,5
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.167,2.595,17,5
5,False,True,27,1.0,3.0,0.222,2.699,17,5
5,False,False,27,1.0,3.0,0.056,2.464,17,4
5,False,False,27,1.0,3.0,0.0,2.484,17,4
5,False,False,27,1.0,3.0,0.056,2.68,17,5
5,False,True,27,1.0,3.0,0.111,2.667,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,5
5,False,False,27,1.0,3.0,0.0,2.451,17,4
5,False,False,27,1.0,3.0,0.111,2.484,17,4
5,False,False,27,1.0,3.0,0.111,2.608,17,5
5,False,False,27,1.0,3.0,0.111,2.621,17,5
5,False,False,27,1.0,3.0,0.167,2.588,17,4
5,False,False,27,1.0,3.0,0.0,2.431,17,4
5,False,False,27,1.0,3.0,0.111,2.549,17,5
5,False,False,27,1.0,3.0,0.0,2.497,17,5
5,False,False,27,1.0,3.0,0.222,2.771,17,5
5,False,False,27,1.0,3.0,0.056,2.412,17,4
5,False,False,27,1.0,3.0,0.056,2.484,17,4
5,False,False,27,1.0,3.0,0.111,2.667,17,5
5,False,False,27,1.0,3.0,0.111,2.569,17,5
5,False,False,27,1.0,3.0,0.167,2.556,17,5
5,False,False,27,1.0,3.0,0.056,2.477,17,4
5,False,False,27,1.0,3.0,0.167,2.876,17,6
5,False,False,27,1.0,3.0,0.056,2.444,17,4
5,False,False,27,1.0,3.0,0.056,2.458,17,5
5,False,False,27,1.0,3.0,0.0,2.471,17,4
5,False,False,27,1.0,3.0,0.056,2.529,17,4
5,False,False,27,1.0,3.0,0.056,2.654,17,5
5,False,False,27,1.0,3.0,0.167,2.562,17,5
5,False,False,27,1.0,3.0,0.056,2.634,17,5
5,False,False,27,1.0,3.0,0.0,2.484,17,4
5,False,False,27,1.0,3.0,0.111,2.523,17,5
5,False,False,27,1.0,3.0,0.111,2.627,17,5
5,False,False,27,1.0,3.0,0.056,2.634,17,5
5,False,False,27,1.0,3.0,0.167,2.556,17,5
5,False,False,27,1.0,3.0,0.111,2.569,17,5
5,False,False,27,1.0,3.0,0.167,2.771,17,5
5,False,False,27,1.0,3.0,0.056,2.49,17,4
5,False,False,27,1.0,3.0,0.056,2.418,17,4
5,False,False,27,1.0,3.0,0.0,2.503,17,4
5,False,False,27,1.0,3.0,0.056,2.654,17,5
5,False,False,27,1.0,3.0,0.056,2.51,17,5
5,False,False,27,1.0,3.0,0.0,2.399,17,4
5,False,False,27,1.0,3.0,0.111,2.588,17,4
5,False,False,27,1.0,3.0,0.056,2.549,17,4
5,False,False,27,1.0,3.0,0.167,2.725,17,5
5,False,False,27,1.0,3.0,0.056,2.484,17,5
5,False,False,27,1.0,3.0,0.111,2.732,17,6
5,False,False,27,1.0,3.0,0.167,2.68,17,5
5,False,False,27,1.0,3.0,0.111,2.752,17,6
5,False,False,27,1.0,3.0,0.056,2.405,17,4
5,False,False,27,1.0,3.0,0.056,2.673,17,5
5,False,False,27,1.0,3.0,0.111,2.549,17,5
5,False,False,27,1.0,3.0,0.167,2.601,17,5
5,False,False,27,1.0,3.0,0.056,2.523,17,4
5,False,False,27,1.0,3.0,0.056,2.588,17,5
5,False,False,27,1.0,3.0,0.278,2.797,17,5
5,False,False,27,1.0,3.0,0.056,2.431,17,4
5,False,False,27,1.0,3.0,0.167,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.51,17,4
5,False,False,27,1.0,3.0,0.222,2.732,17,5
5,False,False,27,1.0,3.0,0.222,2.614,17,5
5,False,False,27,1.0,3.0,0.0,2.569,17,5
5,False,False,27,1.0,3.0,0.056,2.471,17,5
5,False,False,27,1.0,3.0,0.111,2.582,17,5
5,False,True,27,1.0,3.0,0.167,2.706,17,5
5,False,False,27,1.0,3.0,0.056,2.516,17,5
5,False,False,27,1.0,3.0,0.167,2.83,17,5
5,False,False,27,1.0,3.0,0.167,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.51,17,4
5,False,False,27,1.0,3.0,0.056,2.641,17,5
5,False,True,27,1.0,3.0,0.111,2.68,17,6
5,False,False,27,1.0,3.0,0.056,2.569,17,5
5,False,False,27,1.0,3.0,0.111,2.497,17,4
5,False,False,27,1.0,3.0,0.0,2.444,17,4
5,False,False,27,1.0,3.0,0.056,2.66,17,5
5,False,False,27,1.0,3.0,0.0,2.399,17,4
5,False,True,27,1.0,3.0,0.111,2.712,17,5
5,False,False,27,1.0,3.0,0.056,2.582,17,5
5,False,False,27,1.0,3.0,0.111,2.523,17,4
5,False,False,27,1.0,3.0,0.111,2.503,17,4
5,False,False,27,1.0,3.0,0.056,2.608,17,5
5,False,False,27,1.0,3.0,0.111,2.837,17,6
5,False,False,27,1.0,3.0,0.056,2.523,17,4
5,False,False,27,1.0,3.0,0.167,2.529,17,5
5,False,False,27,1.0,3.0,0.056,2.516,17,5
5,False,False,27,1.0,3.0,0.111,2.536,17,4
5,False,False,27,1.0,3.0,0.056,2.464,17,4
5,False,False,27,1.0,3.0,0.056,2.582,17,5
5,False,False,27,1.0,3.0,0.056,2.464,17,4
5,False,False,27,1.0,3.0,0.111,2.641,17,5
5,False,False,27,1.0,3.0,0.111,2.51,17,4
5,False,False,27,1.0,3.0,0.0,2.405,17,4
5,False,False,27,1.0,3.0,0.111,2.654,17,5
5,False,True,27,1.0,3.0,0.056,2.85,17,6
5,False,False,27,1.0,3.0,0.167,2.654,17,5
5,False,True,27,1.0,3.0,0.278,2.889,17,5
5,False,False,27,1.0,3.0,0.111,2.81,17,5
5,False,False,27,1.0,3.0,0.111,2.673,17,5
5,False,True,27,1.0,3.0,0.167,2.601,17,5
5,False,False,27,1.0,3.0,0.111,2.523,17,4
5,False,False,27,1.0,3.0,0.111,2.529,17,4
5,False,True,27,1.0,3.0,0.111,2.621,17,5
5,False,False,27,1.0,3.0,0.0,2.471,17,4
5,False,False,27,1.0,3.0,0.0,2.595,17,5
5,False,False,27,1.0,3.0,0.111,2.641,17,5
5,False,False,27,1.0,3.0,0.111,2.516,17,4
5,False,False,27,1.0,3.0,0.111,2.516,17,5
5,False,False,27,1.0,3.0,0.0,2.81,17,5
5,False,False,27,1.0,3.0,0.167,2.575,17,5
5,False,False,27,1.0,3.0,0.111,2.621,17,5
5,False,False,27,1.0,3.0,0.111,2.699,17,5
5,False,False,27,1.0,3.0,0.056,2.49,17,5
5,False,False,27,1.0,3.0,0.167,2.712,17,5
5,False,False,27,1.0,3.0,0.111,2.634,17,5
5,False,False,27,1.0,3.0,0.167,2.725,17,6
5,False,False,27,1.0,3.0,0.222,2.641,17,5
5,False,False,27,1.0,3.0,0.056,2.477,17,4
5,False,False,27,1.0,3.0,0.167,2.699,17,5
5,False,False,27,1.0,3.0,0.056,2.549,17,5
5,False,False,27,1.0,3.0,0.056,2.471,17,4
5,False,False,27,1.0,3.0,0.056,2.647,17,5
5,False,False,27,1.0,3.0,0.167,2.595,17,5
5,False,False,27,1.0,3.0,0.167,2.595,17,5
5,False,False,27,1.0,3.0,0.111,2.621,17,5
5,False,False,27,1.0,3.0,0.167,2.503,17,4
5,False,False,27,1.0,3.0,0.056,2.536,17,5
5,False,False,27,1.0,3.0,0.056,2.529,17,5
5,False,False,27,1.0,3.0,0.167,2.634,17,5
5,False,False,27,1.0,3.0,0.167,3.007,17,6
5,False,False,27,1.0,3.0,0.167,2.745,17,5
5,False,False,27,1.0,3.0,0.111,2.575,17,5
5,False,False,27,1.0,3.0,0.111,2.614,17,5
5,False,False,27,1.0,3.0,0.167,2.536,17,4
5,False,False,27,1.0,3.0,0.111,2.667,17,5
5,False,False,27,1.0,3.0,0.0,2.536,17,5
5,False,False,27,1.0,3.0,0.056,2.497,17,4
5,False,True,27,1.0,3.0,0.278,2.745,17,5
5,False,False,27,1.0,3.0,0.0,2.582,17,5
5,False,False,27,1.0,3.0,0.056,2.575,17,5
5,False,False,27,1.0,3.0,0.111,2.536,17,5
5,False,False,27,1.0,3.0,0.111,2.575,17,5
5,False,False,27,1.0,3.0,0.056,2.51,17,4
5,False,False,27,1.0,3.0,0.222,3.144,17,6
5,False,False,27,1.0,3.0,0.056,2.641,17,5
5,False,False,27,1.0,3.0,0.0,2.516,17,5
5,False,True,27,1.0,3.0,0.111,2.667,17,5
5,False,False,27,1.0,3.0,0.167,2.627,17,5
5,False,False,27,1.0,3.0,0.167,2.601,17,5
5,False,False,27,1.0,3.0,0.0,2.438,17,4
5,False,False,27,1.0,3.0,0.167,2.569,17,4
5,False,False,27,1.0,3.0,0.111,2.81,17,5
5,False,False,27,1.0,3.0,0.111,2.549,17,5
5,False,False,27,1.0,3.0,0.167,2.575,17,5
5,False,False,27,1.0,3.0,0.111,2.497,17,4
