Pakirno_st,Dvodelnost,Ravninski,St_povezav,Gostota,Povp_stopnja,Zgoscenost,Povp_razdalja,Najdaljsa_pot,Premer
5,False,True,18,0.857,2.4,0.222,3.333,13,7
5,False,True,18,0.857,2.4,0.133,3.038,12,6
5,False,True,18,0.857,2.4,0.222,3.419,13,7
5,False,True,18,0.857,2.4,0.0,2.857,13,6
5,False,True,18,0.857,2.4,0.067,3.19,12,7
5,False,True,18,0.857,2.4,0.067,3.524,12,8
5,False,True,18,0.857,2.4,0.289,3.152,11,6
5,False,True,18,0.857,2.4,0.2,3.524,11,8
5,False,True,18,0.857,2.4,0.0,2.971,12,6
5,False,True,18,0.857,2.4,0.067,3.257,13,7
5,False,True,18,0.857,2.4,0.067,3.457,13,8
5,False,True,18,0.857,2.4,0.067,3.429,13,8
5,False,True,18,0.857,2.4,0.222,3.419,13,7
5,False,True,18,0.857,2.4,0.067,3.0,13,6
5,False,True,18,0.857,2.4,0.067,3.295,13,8
5,False,True,18,0.857,2.4,0.067,3.162,13,7
5,False,True,18,0.857,2.4,0.067,3.695,13,9
5,False,True,18,0.857,2.4,0.067,3.095,13,7
5,False,True,18,0.857,2.4,0.067,3.048,13,7
5,False,True,18,0.857,2.4,0.067,3.305,13,8
5,False,True,18,0.857,2.4,0.133,3.048,13,6
5,False,True,18,0.857,2.4,0.222,3.276,13,7
5,False,True,18,0.857,2.4,0.222,3.305,12,7
5,False,True,18,0.857,2.4,0.222,3.533,13,8
5,False,True,18,0.857,2.4,0.067,3.295,13,8
5,False,True,18,0.857,2.4,0.222,3.324,13,7
5,False,True,18,0.857,2.4,0.133,3.6,13,8
5,False,True,18,0.857,2.4,0.067,2.981,13,7
5,False,True,18,0.857,2.4,0.067,3.0,13,6
5,False,True,18,0.857,2.4,0.067,2.829,12,6
5,False,True,18,0.857,2.4,0.133,3.124,13,6
5,False,True,18,0.857,2.4,0.133,3.705,13,8
5,False,True,18,0.857,2.4,0.133,3.505,13,8
5,False,True,18,0.857,2.4,0.133,3.143,13,6
5,False,True,18,0.857,2.4,0.133,3.905,13,9
5,False,True,18,0.857,2.4,0.289,3.61,13,8
5,False,True,18,0.857,2.4,0.289,3.838,13,8
5,False,True,18,0.857,2.4,0.2,3.657,11,8
5,False,True,18,0.857,2.4,0.2,3.657,11,8
5,False,True,18,0.857,2.4,0.2,3.676,12,9
5,False,True,18,0.857,2.4,0.133,4.152,13,9
5,False,True,18,0.857,2.4,0.067,2.848,13,6
5,False,True,18,0.857,2.4,0.133,3.886,13,9
5,False,True,18,0.857,2.4,0.2,3.238,12,7
5,False,True,18,0.857,2.4,0.2,4.324,13,10
5,False,True,18,0.857,2.4,0.244,3.505,13,8
5,False,True,18,0.857,2.4,0.178,3.171,13,7
5,False,True,18,0.857,2.4,0.2,4.057,13,10
5,False,True,18,0.857,2.4,0.067,3.105,12,7
5,False,True,18,0.857,2.4,0.133,3.248,12,7
5,False,True,18,0.857,2.4,0.133,2.943,12,6
5,False,True,18,0.857,2.4,0.133,3.438,13,8
5,False,True,18,0.857,2.4,0.133,3.229,12,7
5,False,True,18,0.857,2.4,0.067,3.124,13,8
5,False,True,18,0.857,2.4,0.067,3.152,12,7
5,False,True,17,0.81,2.267,0.067,3.152,11,7
5,False,True,17,0.81,2.267,0.133,3.543,12,8
5,False,True,17,0.81,2.267,0.133,3.924,12,8
5,False,True,18,0.857,2.4,0.0,2.848,14,6
5,False,True,18,0.857,2.4,0.0,2.981,14,7
5,False,True,18,0.857,2.4,0.0,3.038,13,7
5,False,True,18,0.857,2.4,0.0,3.105,14,8
5,False,True,18,0.857,2.4,0.0,3.0,14,7
5,False,True,18,0.857,2.4,0.0,2.848,14,6
5,False,True,18,0.857,2.4,0.0,3.086,14,8
5,False,True,18,0.857,2.4,0.133,3.143,13,6
5,False,True,18,0.857,2.4,0.156,3.086,13,7
5,False,True,18,0.857,2.4,0.067,3.486,12,8
5,False,True,18,0.857,2.4,0.0,2.981,13,7
5,False,True,18,0.857,2.4,0.0,2.895,13,6
5,False,True,18,0.857,2.4,0.067,3.371,11,7
5,False,True,18,0.857,2.4,0.133,3.314,11,7
5,False,True,18,0.857,2.4,0.067,3.105,13,7
5,False,True,18,0.857,2.4,0.133,3.01,13,6
5,False,True,18,0.857,2.4,0.067,3.362,13,9
5,False,True,18,0.857,2.4,0.0,3.114,12,7
5,False,True,18,0.857,2.4,0.067,2.848,13,7
5,False,True,18,0.857,2.4,0.2,3.486,11,8
5,False,True,18,0.857,2.4,0.2,3.486,11,8
5,False,True,18,0.857,2.4,0.067,3.219,11,7
5,False,True,18,0.857,2.4,0.067,3.714,13,9
5,False,True,18,0.857,2.4,0.0,2.981,13,7
5,False,True,18,0.857,2.4,0.067,3.181,11,7
5,False,True,18,0.857,2.4,0.067,3.79,13,9
5,False,True,18,0.857,2.4,0.067,3.448,12,8
5,False,True,18,0.857,2.4,0.067,3.438,11,8
5,False,True,18,0.857,2.4,0.133,3.8,13,9
5,False,True,18,0.857,2.4,0.133,3.876,13,9
5,False,True,18,0.857,2.4,0.133,3.219,12,6
5,False,True,18,0.857,2.4,0.133,3.571,12,8
5,False,True,18,0.857,2.4,0.0,2.867,13,6
5,False,True,18,0.857,2.4,0.0,2.943,13,7
5,False,True,18,0.857,2.4,0.0,2.829,13,6
5,False,True,18,0.857,2.4,0.0,2.971,13,7
5,False,True,18,0.857,2.4,0.156,2.971,12,6
5,False,True,18,0.857,2.4,0.067,3.41,12,8
5,False,True,18,0.857,2.4,0.0,2.867,12,6
5,False,True,18,0.857,2.4,0.133,3.867,12,8
5,False,True,18,0.857,2.4,0.2,3.771,12,9
5,False,True,18,0.857,2.4,0.2,3.638,11,8
5,False,True,18,0.857,2.4,0.2,4.038,12,9
5,False,True,18,0.857,2.4,0.0,2.752,12,6
5,False,True,18,0.857,2.4,0.0,3.248,13,8
5,False,True,18,0.857,2.4,0.0,2.867,13,7
5,False,True,18,0.857,2.4,0.0,2.771,13,6
5,False,True,18,0.857,2.4,0.111,3.038,13,7
5,False,True,18,0.857,2.4,0.133,3.495,12,8
5,False,True,17,0.81,2.267,0.0,3.371,12,8
5,False,True,17,0.81,2.267,0.0,3.257,11,7
5,False,True,18,0.857,2.4,0.0,3.133,13,7
5,False,True,18,0.857,2.4,0.0,3.01,12,6
5,False,True,18,0.857,2.4,0.0,3.171,13,7
5,False,True,18,0.857,2.4,0.0,3.333,12,8
5,False,True,18,0.857,2.4,0.0,3.286,13,8
5,False,True,18,0.857,2.4,0.111,3.495,13,8
5,False,True,18,0.857,2.4,0.0,2.943,13,6
5,False,True,18,0.857,2.4,0.0,2.943,12,6
5,False,True,18,0.857,2.4,0.111,3.267,13,7
5,False,False,19,0.905,2.533,0.0,2.676,14,6
5,False,False,19,0.905,2.533,0.0,2.752,14,6
5,False,True,19,0.905,2.533,0.0,2.8,14,6
5,False,False,19,0.905,2.533,0.0,2.6,14,5
5,False,True,19,0.905,2.533,0.0,2.771,14,6
5,False,False,19,0.905,2.533,0.0,2.943,13,7
5,False,False,19,0.905,2.533,0.0,2.771,12,7
5,False,False,19,0.905,2.533,0.0,3.219,13,7
5,False,False,19,0.905,2.533,0.0,2.99,12,7
5,False,False,19,0.905,2.533,0.0,3.276,13,8
5,False,False,19,0.905,2.533,0.0,3.181,13,8
5,False,False,19,0.905,2.533,0.0,3.124,13,7
5,False,True,19,0.905,2.533,0.0,2.819,13,6
5,False,False,19,0.905,2.533,0.0,3.0,11,6
5,False,True,19,0.905,2.533,0.133,3.276,11,7
5,False,True,19,0.905,2.533,0.133,3.181,13,7
5,False,True,19,0.905,2.533,0.133,3.0,13,6
5,False,True,19,0.905,2.533,0.133,3.019,13,7
5,False,True,19,0.905,2.533,0.133,3.029,13,6
5,False,False,19,0.905,2.533,0.067,2.667,13,5
5,False,True,19,0.905,2.533,0.2,3.448,11,8
5,False,True,19,0.905,2.533,0.2,3.352,13,8
5,False,True,19,0.905,2.533,0.133,3.276,13,7
5,False,True,19,0.905,2.533,0.2,3.448,13,8
5,False,True,19,0.905,2.533,0.289,3.162,11,6
5,False,True,19,0.905,2.533,0.2,3.59,13,9
5,False,True,19,0.905,2.533,0.067,3.676,13,9
5,False,False,19,0.905,2.533,0.0,2.705,13,5
5,False,False,19,0.905,2.533,0.0,2.762,13,6
5,False,False,19,0.905,2.533,0.0,2.686,13,6
5,False,True,19,0.905,2.533,0.0,2.838,13,7
5,False,False,19,0.905,2.533,0.0,2.676,14,6
5,False,True,19,0.905,2.533,0.111,2.952,14,7
5,False,True,19,0.905,2.533,0.067,3.4,13,8
5,False,False,19,0.905,2.533,0.0,2.59,14,5
5,False,True,19,0.905,2.533,0.0,2.695,13,5
5,False,True,19,0.905,2.533,0.111,2.829,13,6
5,False,True,19,0.905,2.533,0.111,2.724,14,5
5,False,True,19,0.905,2.533,0.133,2.8,13,5
5,False,True,19,0.905,2.533,0.067,3.6,13,9
5,False,True,19,0.905,2.533,0.222,3.076,11,6
5,False,True,19,0.905,2.533,0.222,3.533,13,8
5,False,True,19,0.905,2.533,0.067,2.971,13,7
5,False,True,19,0.905,2.533,0.111,3.029,13,7
5,False,True,19,0.905,2.533,0.133,3.21,13,7
5,False,True,19,0.905,2.533,0.133,3.762,13,9
5,False,True,19,0.905,2.533,0.067,2.733,13,5
5,False,True,19,0.905,2.533,0.133,3.39,13,7
5,False,True,19,0.905,2.533,0.067,2.895,13,7
5,False,True,19,0.905,2.533,0.133,3.333,11,7
5,False,True,19,0.905,2.533,0.2,3.505,11,8
5,False,True,19,0.905,2.533,0.133,3.486,13,8
5,False,True,19,0.905,2.533,0.2,3.019,13,6
5,False,True,19,0.905,2.533,0.133,3.686,13,9
5,False,True,19,0.905,2.533,0.289,3.619,13,8
5,False,True,19,0.905,2.533,0.133,3.029,13,7
5,False,True,19,0.905,2.533,0.2,3.562,13,8
5,False,True,17,0.81,2.267,0.067,3.8,14,9
5,False,True,17,0.81,2.267,0.067,3.533,13,9
5,False,True,18,0.857,2.4,0.133,3.048,14,6
5,False,True,18,0.857,2.4,0.133,3.162,14,6
5,False,True,18,0.857,2.4,0.2,3.638,12,9
5,False,True,18,0.857,2.4,0.133,4.152,14,10
5,False,True,18,0.857,2.4,0.133,3.314,14,7
5,False,True,18,0.857,2.4,0.067,3.419,13,8
5,False,True,18,0.857,2.4,0.2,3.39,12,7
5,False,True,18,0.857,2.4,0.133,3.105,13,6
5,False,True,18,0.857,2.4,0.133,3.01,13,6
5,False,True,18,0.857,2.4,0.133,3.352,14,8
5,False,True,18,0.857,2.4,0.067,3.095,14,7
5,False,True,18,0.857,2.4,0.067,3.381,14,8
5,False,True,18,0.857,2.4,0.133,3.619,13,9
5,False,True,18,0.857,2.4,0.067,3.105,13,7
5,False,True,18,0.857,2.4,0.067,3.171,13,7
5,False,True,18,0.857,2.4,0.067,3.105,14,7
5,False,True,18,0.857,2.4,0.067,3.371,14,8
5,False,True,18,0.857,2.4,0.067,3.305,14,8
5,False,True,18,0.857,2.4,0.067,3.295,14,9
5,False,True,18,0.857,2.4,0.067,3.229,14,7
5,False,True,18,0.857,2.4,0.067,3.267,14,8
5,False,True,18,0.857,2.4,0.178,3.381,14,8
5,False,True,18,0.857,2.4,0.067,3.276,13,8
5,False,True,18,0.857,2.4,0.067,3.114,13,6
5,False,True,19,0.905,2.533,0.067,2.933,14,7
5,False,True,19,0.905,2.533,0.067,3.057,14,7
5,False,True,19,0.905,2.533,0.067,3.029,14,7
5,False,True,19,0.905,2.533,0.067,3.152,14,7
5,False,True,19,0.905,2.533,0.133,3.39,14,8
5,False,True,19,0.905,2.533,0.133,3.01,14,6
5,False,True,19,0.905,2.533,0.067,3.01,14,7
5,False,True,19,0.905,2.533,0.067,2.876,14,6
5,False,True,19,0.905,2.533,0.067,2.99,14,6
5,False,True,19,0.905,2.533,0.067,2.943,14,6
5,False,True,19,0.905,2.533,0.067,3.486,14,8
5,False,True,19,0.905,2.533,0.067,3.476,14,9
5,False,True,19,0.905,2.533,0.067,3.143,14,7
5,False,True,19,0.905,2.533,0.067,3.476,14,8
5,False,True,19,0.905,2.533,0.133,2.819,14,5
5,False,True,19,0.905,2.533,0.133,3.238,13,7
5,False,True,19,0.905,2.533,0.133,2.971,13,6
5,False,True,19,0.905,2.533,0.133,3.495,13,9
5,False,True,19,0.905,2.533,0.067,2.99,14,6
5,False,True,19,0.905,2.533,0.067,2.924,14,6
5,False,True,19,0.905,2.533,0.067,3.181,14,7
5,False,True,19,0.905,2.533,0.133,3.0,13,7
5,False,True,19,0.905,2.533,0.133,2.886,13,6
5,False,True,19,0.905,2.533,0.133,3.133,13,7
5,False,True,19,0.905,2.533,0.2,3.41,13,8
5,False,True,19,0.905,2.533,0.133,3.019,13,6
5,False,True,19,0.905,2.533,0.2,2.981,13,6
5,False,True,19,0.905,2.533,0.2,3.19,13,7
5,False,True,19,0.905,2.533,0.2,3.352,13,8
5,False,True,19,0.905,2.533,0.133,2.876,13,6
5,False,True,19,0.905,2.533,0.244,3.152,13,6
5,False,False,19,0.905,2.533,0.067,2.829,13,6
5,False,True,19,0.905,2.533,0.067,3.048,14,7
5,False,False,19,0.905,2.533,0.067,2.781,14,5
5,False,False,19,0.905,2.533,0.067,3.21,14,8
5,False,True,19,0.905,2.533,0.067,3.105,14,7
5,False,False,19,0.905,2.533,0.067,2.733,13,5
5,False,True,18,0.857,2.4,0.067,3.81,14,10
5,False,True,18,0.857,2.4,0.133,3.2,14,7
5,False,True,18,0.857,2.4,0.067,3.048,14,7
5,False,True,18,0.857,2.4,0.067,3.152,14,7
5,False,True,18,0.857,2.4,0.133,3.276,14,7
5,False,True,18,0.857,2.4,0.067,3.0,13,7
5,False,True,18,0.857,2.4,0.067,3.086,13,8
5,False,True,18,0.857,2.4,0.067,2.943,13,7
5,False,True,18,0.857,2.4,0.067,3.019,13,7
5,False,True,18,0.857,2.4,0.067,3.162,11,7
5,False,True,18,0.857,2.4,0.067,3.771,13,9
5,False,True,18,0.857,2.4,0.133,3.181,14,7
5,False,True,18,0.857,2.4,0.067,3.219,14,8
5,False,True,18,0.857,2.4,0.133,3.257,14,7
5,False,True,18,0.857,2.4,0.067,3.105,14,8
5,False,True,18,0.857,2.4,0.133,3.467,12,7
5,False,True,18,0.857,2.4,0.133,3.238,12,7
5,False,True,18,0.857,2.4,0.133,3.352,14,8
5,False,True,18,0.857,2.4,0.067,3.238,14,8
5,False,True,18,0.857,2.4,0.222,3.533,14,8
5,False,True,18,0.857,2.4,0.222,3.676,14,8
5,False,True,18,0.857,2.4,0.067,3.01,14,7
5,False,True,18,0.857,2.4,0.222,3.248,13,7
5,False,True,18,0.857,2.4,0.067,3.114,14,7
5,False,True,18,0.857,2.4,0.222,3.39,13,7
5,False,True,18,0.857,2.4,0.2,3.638,12,9
5,False,True,18,0.857,2.4,0.067,3.305,13,8
5,False,True,18,0.857,2.4,0.067,3.143,13,8
5,False,True,18,0.857,2.4,0.178,3.305,13,8
5,False,True,18,0.857,2.4,0.067,3.029,12,7
5,False,True,18,0.857,2.4,0.067,3.248,12,7
5,False,True,18,0.857,2.4,0.067,3.133,11,6
5,False,True,18,0.857,2.4,0.067,2.962,14,7
5,False,True,18,0.857,2.4,0.2,3.39,12,7
5,False,True,18,0.857,2.4,0.222,3.048,12,6
5,False,True,18,0.857,2.4,0.244,3.695,14,9
5,False,True,18,0.857,2.4,0.133,3.276,13,7
5,False,False,19,0.905,2.533,0.067,2.771,13,6
5,False,False,19,0.905,2.533,0.067,3.21,13,7
5,False,False,19,0.905,2.533,0.067,2.933,14,6
5,False,True,19,0.905,2.533,0.133,3.048,14,7
5,False,True,19,0.905,2.533,0.133,3.124,14,7
5,False,True,19,0.905,2.533,0.133,3.486,14,8
5,False,True,19,0.905,2.533,0.133,2.971,14,6
5,False,True,19,0.905,2.533,0.133,3.086,14,6
5,False,True,19,0.905,2.533,0.133,3.105,13,7
5,False,True,19,0.905,2.533,0.133,3.067,13,6
5,False,True,19,0.905,2.533,0.067,2.762,13,6
5,False,True,19,0.905,2.533,0.133,3.162,14,6
5,False,True,19,0.905,2.533,0.067,2.943,13,6
5,False,False,19,0.905,2.533,0.067,2.79,13,6
5,False,True,19,0.905,2.533,0.067,2.876,14,7
5,False,False,19,0.905,2.533,0.067,2.619,14,5
5,False,True,19,0.905,2.533,0.067,3.095,13,7
5,False,True,19,0.905,2.533,0.067,2.819,13,6
5,False,True,19,0.905,2.533,0.067,2.886,13,6
5,False,False,19,0.905,2.533,0.067,2.695,13,5
5,False,False,19,0.905,2.533,0.067,2.686,13,5
