Pakirno_st,Dvodelnost,Ravninski,St_povezav,Gostota,Povp_stopnja,Zgoscenost,Povp_razdalja,Najdaljsa_pot,Premer
5.0,False,True,16,0.889,2.667,0.167,2.364,11,5
5.0,False,True,16,0.889,2.667,0.278,2.545,11,5
5.0,False,True,16,0.889,2.667,0.167,2.455,11,5
5.0,False,True,15,0.833,2.5,0.0,2.621,11,6
5.0,False,True,16,0.889,2.667,0.167,2.364,11,5
5.0,False,False,17,0.944,2.833,0.0,2.045,11,4
5.0,False,False,17,0.944,2.833,0.083,2.152,11,4
5.0,False,False,17,0.944,2.833,0.139,2.167,11,4
5.0,False,False,17,0.944,2.833,0.167,2.242,11,4
5.0,False,False,17,0.944,2.833,0.0,2.061,11,3
5.0,False,False,17,0.944,2.833,0.167,2.333,11,4
5.0,False,True,17,0.944,2.833,0.306,2.545,11,5
5.0,False,False,17,0.944,2.833,0.222,2.197,11,4
5.0,False,True,16,0.889,2.667,0.167,2.712,11,6
5.0,False,False,17,0.944,2.833,0.083,2.106,11,4
5.0,False,False,17,0.944,2.833,0.0,2.015,11,4
5.0,False,True,17,0.944,2.833,0.167,2.167,11,4
5.0,False,False,17,0.944,2.833,0.0,2.136,11,4
5.0,False,True,17,0.944,2.833,0.0,2.439,11,6
5.0,False,True,17,0.944,2.833,0.167,2.424,11,5
5.0,False,True,17,0.944,2.833,0.167,2.439,11,5
5.0,False,True,17,0.944,2.833,0.0,2.106,11,4
5.0,False,True,15,0.833,2.5,0.083,2.561,11,5
5.0,False,True,16,0.889,2.667,0.0,2.47,11,6
5.0,False,True,16,0.889,2.667,0.0,2.409,11,5
5.0,False,True,16,0.889,2.667,0.0,2.515,11,6
5.0,False,True,16,0.889,2.667,0.083,2.53,11,6
5.0,False,True,16,0.889,2.667,0.167,2.939,11,7
5.0,False,True,16,0.889,2.667,0.167,2.682,11,5
5.0,False,True,16,0.889,2.667,0.194,2.682,11,6
5.0,False,True,16,0.889,2.667,0.0,2.364,11,5
5.0,False,True,16,0.889,2.667,0.167,2.5,11,5
5.0,False,True,16,0.889,2.667,0.083,2.697,11,7
5.0,False,True,16,0.889,2.667,0.139,2.439,11,5
5.0,False,True,17,0.944,2.833,0.167,2.152,11,4
5.0,False,True,17,0.944,2.833,0.167,2.152,11,4
5.0,False,True,17,0.944,2.833,0.167,2.333,11,4
5.0,False,True,17,0.944,2.833,0.083,2.394,11,5
5.0,False,True,17,0.944,2.833,0.083,2.288,11,5
5.0,False,True,17,0.944,2.833,0.167,2.318,11,5
5.0,False,True,17,0.944,2.833,0.167,2.621,11,5
5.0,False,True,17,0.944,2.833,0.306,2.818,11,7
